ORF	REF0	REF5	REF10	REF30	REF60	REF120	MUT0	MUT5	MUT10	MUT30	MUT60	MUT120
YBR049C	7.602181933	7.389795353	7.191648167	6.694130842	7.639171909	7.343961359	7.779240299	7.726827564	7.284904159	7.288342081	8.020126456	7.655463763
YBR050C	10.36020312	10.3158307	8.931878037	5.282034361	4.447853403	4.290942671	10.65022986	10.31138862	7.039593876	7.06609511	5.273916597	5.0765117
YBR052C	9.838860934	9.800489835	8.861498548	5.585326791	6.293204237	8.36606332	10.56745221	10.28982072	8.447966033	8.762156082	7.475329661	9.250183997
YBR053C	8.896876347	9.441662744	8.215788277	3.794932575	3.700220042	5.833111703	9.81914963	9.883995762	7.163523225	6.946948531	4.441279322	7.659823363
YBR054W	9.328705069	10.40941206	11.41167636	11.04199653	5.56596582	5.789232136	9.475896944	10.22455451	12.16676387	11.68565399	10.12403852	5.68231364
YBR055C	6.56520495	6.907819811	7.070215445	8.308439176	8.273963271	7.683069478	7.336574198	7.055299532	6.925597452	6.856865189	8.304457599	7.759232799
YBR056W	8.384530904	8.817924195	8.423561176	8.30577417	8.950388441	8.40937929	8.843481504	9.081773144	7.436450296	7.017523361	4.755235377	6.909570048
YBR057C	7.888474621	7.995399843	8.14642637	8.591492667	8.240161098	8.070248407	8.628744121	8.320376913	8.228710395	8.315501653	8.797342189	8.426579634
YBR058C	6.949987128	7.115482855	7.009871712	7.259651067	7.122797194	6.894461295	7.267161182	7.130663085	6.801638249	6.487494044	7.143083841	6.98961037
YBR059C	8.568377048	8.312053984	7.937055238	5.357168411	6.263673609	7.644132275	8.335919081	8.461412531	7.144743468	7.206451609	6.601820761	8.004060704
YBR015C	8.216380863	8.266741408	8.197299228	7.933498372	8.236739549	8.320741925	8.006596219	8.35964744	6.4589141	6.408983673	7.276254518	8.288794991
YBR016W	10.99176773	11.10088683	10.95673882	8.471138066	9.696651482	10.0584526	11.23900704	11.48385369	10.19037555	10.44209579	10.04638918	10.66277004
YBR017C	7.577490753	7.641521978	8.096995231	8.653456352	8.654978504	8.383119112	7.722739212	7.552999696	6.836879381	7.472585117	8.190149448	8.031578073
YBR018C	2.140378714	2.131095182	2.136610952	2.250082279	2.18785559	2.173107805	2.137758402	2.1176041	2.186438558	2.211603913	2.167235238	2.139450367
YBR019C	2.536600464	2.80374475	2.763269099	2.787895327	2.32927045	2.702313947	3.221258918	2.838299667	2.76300455	3.005432601	2.202305277	2.836067338
YBR020W	2.139353386	2.131191156	2.13548965	2.249056951	2.186830262	2.172082477	2.135141854	2.116578771	2.18541323	2.196729599	2.305627279	2.138425038
YBR021W	5.947237236	6.371695374	8.011628627	8.62425731	7.525158137	7.210359022	5.238830266	4.92978987	5.596881826	5.028773197	5.864144633	5.379996267
YBR022W	2.517020296	2.712654115	2.72270814	2.817586042	2.762947404	2.758340678	2.882061008	2.716923332	2.709480805	2.751965993	3.007176631	2.726753404
YBR023C	9.027816739	8.977099044	9.145814292	9.543428532	9.537013363	9.344853679	9.42939037	9.378602876	9.327883713	8.829069862	9.828532954	9.40213385
YBR024W	6.578941775	6.864778806	6.394475221	3.432042559	4.720047904	5.860638433	7.047194275	7.035564323	5.734972592	5.285024041	5.063507323	6.463481586
YBR025C	11.11193385	11.30734008	11.74209154	12.32698233	12.05863656	12.03656179	10.26830418	10.17907353	11.2936158	11.37595182	9.809761536	9.528823558
YBR026C	7.830269979	7.842175962	7.504102371	2.867522677	2.577004035	3.199937489	8.368038802	8.449949992	6.192585013	6.185120549	2.3368479	3.851927329
YBR028C	5.144210922	5.122433067	5.649511436	5.935176933	5.691867607	5.665465728	5.237157345	5.000822616	5.067109276	5.259850301	5.203128171	5.368628454
YBR029C	9.976751257	9.715149692	9.421722415	9.293171522	8.855728824	8.424880736	9.516928131	9.335625676	7.467159333	7.585004869	7.905580969	7.985037765
YBR030W	3.178543277	3.141691761	3.824608027	3.878920393	3.387694879	3.351016418	3.658625901	2.961116606	2.697459387	2.890553866	3.353353724	3.095055849
YBR031W	10.57799792	10.29367482	10.59712304	11.47655606	11.52554588	11.09960238	9.699928827	10.05371874	9.299826244	9.359742207	9.656207089	9.695392317
YBR033W	7.678158163	7.614270254	5.845593605	4.097366115	4.421840374	5.202206864	8.00917708	7.713763824	5.543404247	5.453938607	6.171091658	7.174326109
YBR034C	8.405243013	9.2877912	10.94981318	10.84116506	9.414308135	8.498586967	7.983611666	7.380956223	8.765013179	9.26407617	8.381343304	7.661997733
YBR035C	10.46543475	10.68162762	10.47706802	10.13600037	9.738080188	10.28128055	10.38937036	10.55209288	10.21078026	10.32748193	9.979440046	10.3426189
YBR036C	9.412459421	9.63963247	9.450910556	8.729262372	9.198516429	9.263176022	9.170567328	9.598214516	9.191404688	9.336480855	9.328531393	9.401686148
YBR037C	6.537360258	6.202414526	5.551570246	4.140989896	4.680987561	5.119092601	6.490396832	6.003808278	5.27514122	5.63343303	5.231889192	5.903740559
YBL009W	8.161652037	8.220926134	7.658008274	7.907445683	8.5860668	8.274901288	8.447637842	8.304221137	7.908106321	7.79711655	9.110332215	8.991208294
YBL008W	6.316404495	6.019597967	5.937484907	6.084108973	6.585199007	6.222678109	6.78737668	6.13631258	5.89130738	6.178522833	7.348271708	6.671607538
YBL007C	8.820548	8.566779276	8.405944639	7.144383362	7.82706846	8.324626629	8.417036603	8.61634559	8.26294365	8.27772125	8.087952306	8.665619287
YBL006C	7.619824933	7.841731579	7.285112117	7.85144909	8.135723405	7.871610138	8.030923887	7.832412639	8.374040638	8.03322876	8.988022584	8.480530391
YBL005W	6.335405315	6.253849897	5.907815045	5.319532517	6.237765054	6.117533019	7.313652267	6.994475801	6.513652462	6.890205196	7.455405646	6.536167797
YBL004W	7.975606747	7.771913575	8.143723607	10.17779348	9.770539748	8.430894061	7.55628739	7.872921957	8.349684807	8.165157658	9.010419621	7.982141832
YBL003C	11.48718425	11.4307053	11.42019722	10.05156355	9.554967039	10.6409187	11.94589831	12.11524843	11.6229273	11.38029243	10.68878887	11.67584315
YBL002W	11.08943446	11.06413527	11.10765546	10.50747317	9.884490465	10.4890703	11.65037411	11.60401217	11.45786052	11.4348515	11.08143035	11.66509275
YBL001C	10.51446427	10.19774067	10.24471994	8.359441147	7.600659171	9.563143793	10.99986211	10.78026508	9.903632104	10.06818343	8.03600639	9.856405548
YBR001C	8.70013715	8.544045676	6.873578968	6.020248166	7.032088861	7.21317489	9.074876626	9.095013351	7.256470053	7.388792055	8.031652259	8.14071336
YBR002C	7.241879531	7.816628875	8.82728902	9.870764393	9.488004844	9.06005168	6.958825615	6.977113183	7.445177639	7.788287475	8.108626939	7.738940695
YBR003W	6.045749171	5.700211989	4.870250663	3.056333275	3.838705547	5.481340518	6.456661449	5.561984661	4.631466894	4.574135773	4.295851958	5.886030112
YBR004C	6.768496008	7.886981489	7.286035897	7.79195833	8.061385413	7.768425003	7.377357813	8.453785061	7.491064785	7.660557824	8.304303661	7.850543187
YBR005W	7.707360414	9.11883717	8.934453783	6.091685156	6.342070361	6.619061779	7.907897949	9.455709048	7.258656388	7.258386698	6.259618845	6.536601137
YBR007C	6.286915913	5.916763454	6.85935143	8.133944927	8.451966783	8.098780537	6.841758468	6.267357919	7.897696781	8.184168001	9.278690776	8.603486528
YBR008C	7.489841408	7.534559958	7.790949523	7.700419398	7.454538542	7.527796665	9.138892056	8.951278631	9.067007875	9.164786837	8.312522034	8.095240896
YBR010W	12.18532597	12.34722103	12.39399489	11.15703008	10.94169698	11.35300517	12.83558717	12.90446249	12.39578245	12.55447703	11.95048442	12.40197585
YBR011C	13.42158113	13.23680864	13.33395193	12.82321744	12.96796778	13.46190015	13.40094795	13.38206866	13.03541887	12.91550851	12.8240842	13.57244525
YBR013C	2.142151279	2.135387996	2.139093759	2.251443784	2.189217095	2.176887955	2.140758849	2.118965605	2.187815969	2.201535077	2.172232663	2.286640997
YBR014C	7.767835393	8.044691788	7.970866481	6.537317403	7.211725405	7.433767009	8.699539437	8.570594469	7.378203456	7.874997104	7.588706148	8.319927862
YBL031W	3.849883605	3.63682659	3.311514428	3.1553748	3.587502283	4.768206038	4.666310793	3.759575517	3.683169944	3.735983878	4.492456969	5.091484641
YBL030C	12.57128101	12.33496457	12.04051297	8.859426973	9.179572919	9.401466559	12.34767064	12.4252991	10.94155327	10.71660971	9.668201466	10.57485631
YBL029W	4.856636556	6.324826264	7.640120791	8.691386289	7.927954093	8.10103881	4.645884367	4.949774071	6.133265455	6.677172674	6.67682071	7.237807829
YBL028C	7.01518559	7.068972454	8.292659894	9.505484073	8.842733916	7.79283659	7.263899179	6.246174853	6.138233821	6.530000715	8.016952749	7.088356511
YBL027W	13.66583788	13.46721733	13.7576996	14.05209619	14.07635149	13.98334392	13.73264172	13.6273723	13.8307975	13.76410566	13.89472419	13.77101155
YBL026W	5.878246002	6.223804657	6.045195836	5.780188914	6.010994584	5.792369519	6.440200107	6.083570595	5.670866366	5.795318797	6.6735004	5.836590759
YBL025W	6.302991632	6.530198411	6.535073648	6.223516255	6.853578365	6.610261481	7.403229698	6.993100202	6.841580055	6.097560752	7.881076611	7.195897288
YBL024W	6.896710354	7.002441775	7.590125171	9.080970309	9.046345642	8.03380021	7.374220349	7.022997457	7.40682661	7.798022782	8.754190638	7.845055443
YBL023C	7.387371195	7.030465028	6.736866581	7.985689992	8.270170057	8.16419274	7.580294606	7.264267651	6.924501591	7.238624164	8.653826774	8.373972928
YBL022C	10.71894622	10.73674827	10.32683778	8.498518925	9.205266968	9.494634702	10.77135671	10.78018621	10.3331385	10.36622042	9.958370827	9.746244632
YBL021C	8.053441518	8.287156491	8.599051434	7.701678658	8.304919353	7.915312012	8.741492068	8.753308845	8.733939904	9.109293183	9.28856468	8.498904298
YBL020W	7.972519484	8.38265694	8.319323888	8.002857619	8.521479637	8.568012286	8.751391363	8.53971975	8.069202444	8.580465164	9.206502589	8.698637133
YBL019W	6.379177807	7.025972802	7.056992694	5.752158362	5.877580473	6.142997541	6.943637179	7.224944052	6.123232788	6.816951346	6.809726235	6.767080476
YBL018C	7.507820567	7.583524949	7.893264492	7.692635365	7.909189114	7.89460775	8.223637779	7.550227232	7.416766623	8.072540489	9.000561957	8.195747002
YBL017C	8.647334153	8.960075225	8.856530973	8.15396676	8.91684095	9.147535919	9.024149074	9.153485574	8.297533402	8.716272657	8.580357568	9.077486885
YBL016W	8.921389235	9.451017764	9.297685941	10.68263684	10.17154864	9.521879	8.888212522	8.843856749	8.690713308	8.366498361	9.523065982	9.115902131
YBL015W	11.46058251	11.68210839	10.94215985	5.985895166	6.291811822	7.013444302	10.92871252	11.23674131	8.494244433	8.073414816	6.307304629	7.470840766
YBL014C	6.609684163	6.595949707	7.293008682	8.631955343	8.225214741	7.585248397	7.096585487	6.606221142	7.465997253	7.267217914	8.132322906	7.457461708
YBL013W	2.142894748	2.130389683	2.136194498	2.249249371	2.187022682	2.172274897	2.134093589	2.116066344	2.184900802	2.196632975	2.16582424	2.137334521
YBL011W	6.789845502	6.559242525	6.276627506	6.517744919	7.163862541	7.374053101	6.462140768	6.225209687	6.608344728	6.051214316	7.019058815	7.032142933
YBL010C	4.773582196	4.565104977	4.049786044	4.225130631	4.534562712	5.277740311	5.228579713	4.482532763	3.828760496	4.127614364	4.716774342	5.301434861
YBL054W	7.75310062	8.384234262	9.791922992	10.89818102	10.25342212	8.436771008	8.414891482	8.259200799	8.806088796	8.966456268	9.792412657	7.707401044
YBL052C	6.341917373	5.92443647	6.226606621	4.674875562	6.194149561	6.471382361	7.173762287	6.68511027	5.876079046	6.502914585	7.068902142	7.154301058
YBL051C	7.338689241	8.413739666	8.818951531	8.768572522	8.84680904	8.915011862	8.038130485	8.377957734	8.152250971	8.369830138	9.103146265	9.456376447
YBL050W	9.956966636	10.26436237	9.862715649	8.745564466	9.67606206	9.947749384	10.43307553	10.35407479	10.17685894	10.45701936	10.89641639	10.5085198
YBL049W	8.091900419	8.607609578	8.851771766	7.16861701	5.885511375	5.623953306	8.423068676	8.356694114	8.091058438	8.450174358	7.430366076	7.056606219
YBL047C	9.622495861	10.04310265	9.527452461	7.103407832	7.883100613	8.939644733	9.954530711	10.26662353	9.591343193	9.329072168	8.974746451	9.545706795
YBL046W	6.021795094	6.278231348	6.478944694	6.919661756	7.277688491	6.783869277	6.703525031	6.604386275	6.731427549	6.789423873	7.732632709	7.01185705
YBL045C	9.409435992	10.35167419	9.627610907	4.628855508	4.807623706	5.792646765	10.0341718	10.2219915	7.164569947	6.559190907	6.277376924	7.666178381
YBL044W	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.65525933	2.195512324	2.325156327	2.137207763
YBL043W	9.162667121	4.033246091	2.322292854	2.499248286	2.338430753	2.295720396	8.541709816	4.391222769	2.863204484	2.793060762	2.878452547	2.60460531
YBL042C	7.964097455	8.644824409	9.666473637	10.10718108	8.184268608	7.026555324	7.638129792	7.943840293	7.97504576	7.851059216	7.144121413	5.810268423
YBL041W	10.6043672	10.87628234	10.80424656	9.002276253	9.227736378	10.01696609	11.09696964	11.26443289	10.89471041	10.71472162	10.64690227	10.63909731
YBL040C	7.405348574	7.027161443	6.219634372	5.481292532	7.058582685	7.913265165	7.818659586	7.412990811	6.07719732	6.241510897	7.861732029	8.000528751
YBL039C	9.345522651	9.763797463	11.11384725	12.15945916	11.5701252	10.7214095	8.921630951	8.568871319	9.285880011	9.385019225	10.29432167	9.308367824
YBL038W	8.673082565	8.454542137	7.731055576	6.122054641	6.775309748	6.805098168	8.885361428	8.62406347	7.900941915	8.02745669	7.869800711	7.414949853
YBL037W	7.430158838	6.793071483	5.912977298	4.059149925	5.983739876	6.82261471	7.294652758	6.668628866	5.600720464	5.687066491	6.206108638	6.599168271
YBL036C	7.552816945	7.51019092	7.677433039	7.869107859	8.14710338	8.025825765	7.985699491	7.696233024	7.782250243	7.943942143	8.542917347	8.293824557
YBL035C	7.673792987	7.488221057	6.606791339	5.827712146	6.552569795	7.921833244	7.848405767	7.479975773	6.396385635	6.639063007	7.271278544	8.28260824
YBL034C	7.711632853	7.389892586	6.916608444	7.153605546	7.78025291	7.737215593	7.676079583	7.627423371	7.591019814	7.941533012	8.181313509	7.989913818
YBL033C	10.32252489	10.62836158	10.21726967	10.20992702	9.28569086	9.057028395	10.07839973	10.33901031	10.54537475	10.73334094	9.673972853	9.016437037
YBL032W	9.076631666	8.917283279	8.469143791	7.936468152	9.054314855	9.498625048	8.328621988	8.767917752	8.442233407	8.834277596	8.947539062	8.996512756
YBL076C	10.15037796	10.30870156	10.68291749	11.8119481	11.7047812	11.47775875	9.957685203	9.847064128	10.36458378	10.54914935	11.20290375	10.86586786
YBL075C	8.574904946	8.63221728	8.096523326	8.396014039	7.596990975	7.131192592	9.844231672	10.16427757	9.210440187	8.221645726	7.526936904	7.508044926
YBL074C	2.325843831	2.158750163	2.320355929	2.933845441	3.103544427	2.638715714	2.153108767	2.130581155	2.234020859	2.224288606	2.170325181	2.165984045
YBL072C	13.39444173	13.3680295	13.29451427	13.73497336	13.70926205	13.63820346	13.4675632	13.40564193	13.43606998	13.39245676	13.58575203	13.52072389
YBL068W	8.485852224	8.933696672	8.976340453	9.807143485	9.702203808	9.380692153	8.801770514	8.697678691	8.310154834	8.574984428	9.133410037	8.634497666
YBL067C	7.982932046	7.636433144	7.412505203	6.487418585	7.265886527	7.361801045	7.873278212	7.740773723	7.104815761	7.477267288	7.312220313	7.037977082
YBL066C	6.650544887	6.192482295	5.964685171	5.182455294	5.23799953	5.094793187	5.534328967	5.918960124	5.720962338	4.881880579	4.413524265	4.674397232
YBL064C	11.11314804	11.08892048	10.7886975	5.295957069	4.503452654	5.508896035	11.36099691	11.70265734	8.922818325	9.750765319	5.591141435	8.717190436
YBL063W	5.467507207	4.928797727	4.603372413	3.834588617	4.467253936	4.810972907	5.782432621	4.984549918	4.893026222	4.940690548	5.467105317	5.208762051
YBL061C	8.069547868	7.652299806	8.055810183	8.858947314	9.120712842	8.498936576	8.173997086	7.637346896	7.78160227	8.342648323	8.933577447	8.570163594
YBL060W	6.002833992	5.70110056	5.062791083	5.448111177	5.897019719	5.673214866	6.503231663	5.863471475	5.651152905	5.851655623	7.083080897	6.494326257
YBL059W	3.774984612	3.276558354	3.24199696	3.007455898	2.315752276	2.836587082	3.878860843	3.277682174	3.529994791	3.395615557	3.280596678	2.733655489
YBL058W	8.880858621	8.498202569	7.827622603	6.018558754	7.482615598	8.047480452	9.339071432	8.968373122	8.304890617	8.341971464	8.703078419	8.878544561
YBL057C	8.635620465	8.519773103	8.526649334	8.336374374	9.045854313	9.488224173	9.253278692	8.718183494	8.866769837	8.871454704	9.815163441	9.551470723
YBL056W	6.81454336	7.203351304	7.382625147	6.906574163	7.081782695	7.335758249	7.795926619	7.651508991	7.46411226	7.697531438	7.833554451	7.67212662
YBL055C	6.311990901	6.875726229	7.571975295	7.695638478	6.902473864	6.885153736	6.563830205	6.634055941	6.719048157	6.998202395	7.087621328	6.782432902
YBL097W	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YBL095W	7.941006757	7.56402	7.217392559	6.457085105	6.695099689	6.301925165	8.070541869	7.748102836	6.999803347	7.26353004	7.414969358	7.078654831
YBL093C	7.910857386	9.147334748	10.02063839	10.01631581	9.314550409	9.485543211	8.629519687	9.029249448	10.11176188	10.1568435	9.767450379	9.312550689
YBL092W	12.9428787	12.81359307	13.02433891	13.49531178	13.54342945	13.37290554	12.77616186	12.70087175	12.96236674	12.85506829	13.12747458	12.9145152
YBL091C-A	6.864751912	7.293276869	7.391019688	5.702813267	5.887665101	7.416187989	7.609412033	7.577006822	7.759449616	8.351469313	7.19985136	7.969379672
YBL091C	9.916244942	10.09795506	10.20170182	9.273240524	9.765420995	10.41947366	10.48742413	10.37703238	10.37493491	10.32159499	10.2934676	10.74431415
YBL090W	7.441729562	7.706694201	7.562102591	6.23321962	6.313926216	6.470896448	7.688857279	7.636410234	7.259658519	7.437496938	7.098523217	6.697761983
YBL089W	7.301660181	6.960304408	6.755604787	6.531486818	7.175108272	7.310144773	7.270194026	6.785463808	6.969258395	7.084515168	7.311833089	7.123702317
YBL088C	7.538626884	7.488467913	7.296956304	6.397787439	6.75553628	6.791464566	8.068198843	7.782450763	6.984492336	7.123552416	7.229640483	7.329556102
YBL087C	13.46731377	13.54205929	13.79765161	14.0856088	14.05895876	14.02209797	13.80064584	13.74235804	13.73655807	13.79841864	13.93552867	13.78948761
